,BillingLatitude,BillingLongitude,BillingPostalCode,Consortium_Sales_Total,TA_Sales_Total,ExternalName
506,41.95,-70.66,2360,17806563,1253280,Hannah
507,41.95,-70.66,2360,16459803,2229763,Hannah
508,42.28,-71.24,2492,20756206,750460,Hannah
509,42.3,-71.23,2494,6905898,1845585,Hannah
510,42.3,-71.23,2494,45838367,991883,Hannah
511,42.29988,-71.22102,2494,6737959,2794850,Hannah
512,42.13,-70.91,2370,21146910,723622,Hannah
513,42.13,-70.91,2370,51747354,2481656,Hannah
514,42.13,-70.91,2370,5155011,1493379,Hannah
515,42.46,-71.22,2420,48622878,335563,Hannah
516,42.46,-71.22,2420,12036097,1628227,Hannah
517,42.46,-71.22,2420,38555376,1729671,Hannah
518,41.62,-72.77,6037,13650908,1551604,Lauren
519,41.62,-72.77,6037,18647824,901479,Lauren
520,41.62,-72.77,6037,49093247,2647223,Lauren
521,41.67,-72.86,6062,14227053,669799,Lauren
522,41.67,-72.86,6062,48443637,956849,Lauren
523,41.84,-72.45,6066,22560578,734468,Lauren
524,41.84,-72.45,6066,16989877,56540,Lauren
525,41.84,-72.45,6066,29377338,449015,Lauren
526,42.36,-71.3,2493,657465,2075983,Hannah
527,42.36,-71.3,2493,34249302,2838784,Hannah
528,41.56,-70.62,2540,51095388,813304,Hannah
529,41.56,-70.62,2540,15479198,2204982,Hannah
530,41.81,-72.61,6074,40851712,2984249,Lauren
531,41.81,-72.61,6074,47228025,1943548,Lauren
532,41.81,-72.61,6074,34743492,2806983,Lauren
533,41.81,-72.61,6074,43874539,1381813,Lauren
534,41.81,-72.61,6074,21433589,1799803,Lauren
535,41.81,-72.61,6074,49183592,2109525,Lauren
536,41.96,-72.56,6082,48276178,1949973,Lauren
537,41.96,-72.56,6082,708423,807992,Lauren
538,41.84,-72.82000000000001,6089,43069353,1402810,Lauren
539,41.77,-72.67,6103,6081597,585711,Lauren
540,41.77,-72.67,6103,51919667,704673,Lauren
541,41.77,-72.67,6103,18580363,1278992,Lauren
542,41.77,-72.67,6103,45188881,12055,Lauren
543,41.77,-72.67,6103,24660194,1061865,Lauren
544,41.77,-72.67,6103,24418131,2136220,Lauren
545,41.77,-72.67,6103,49596904,2065321,Lauren
546,41.77,-72.67,6103,9233032,104141,Lauren
547,41.76,-70.71000000000001,2571,5756412,2129062,Hannah
548,41.76,-70.08,2631,40603308,1533814,Hannah
549,41.76,-70.08,2631,52208767,2253477,Hannah
550,41.65,-70.48,2649,45345320,-8671,Hannah
551,41.79,-70.0,2653,27855658,2923993,Hannah
552,41.76,-72.68,6106,18199239,2125668,Lauren
553,41.75,-72.74,6107,41311101,625520,Lauren
554,41.75,-72.74,6107,49792548,1176348,Lauren
555,41.75,-72.74,6107,12393438,2426992,Lauren
556,41.75,-72.74,6107,4653575,2957235,Lauren
557,41.75,-72.74,6107,10674603,815565,Lauren
558,41.75,-72.74,6107,14592983,1561177,Lauren
559,41.75,-72.74,6107,17638636,3293579,Lauren
560,41.75,-72.74,6107,17407796,1842350,Lauren
561,41.75,-72.74,6107,46551887,1894916,Lauren
562,41.75,-72.74,6107,12478816,2138663,Lauren
563,41.75,-72.74,6107,24833119,1558447,Lauren
564,41.75,-72.74,6107,42426984,3386574,Lauren
565,41.68,-72.73,6111,33071336,157458,Lauren
566,41.68,-72.73,6111,47522728,298040,Lauren
567,41.61,-70.91,2744,10310614,524057,Hannah
568,41.7,-70.95,2745,45863242,515684,Hannah
569,41.68032,-70.93828,2745,2513489,57712,Hannah
570,41.7,-70.95,2745,22440752,2201013,Hannah
571,41.7,-70.95,2745,29179219,2605153,Hannah
572,41.76,-72.61,6118,12706322,1909909,Lauren
573,41.76,-72.61,6118,3219971,3364456,Lauren
574,41.76,-72.61,6118,13314868,1037454,Lauren
575,41.55,-72.08,6360,5241400,1391268,Lauren
576,41.69,-70.63,2559,40116507,1370227,Hannah
577,41.65,-70.29,2601,6835336,2448932,Hannah
578,41.65,-70.29,2601,6627911,2665193,Hannah
579,41.65,-70.29,2601,47434338,3141449,Hannah
580,41.65,-70.29,2601,7490766,962172,Hannah
581,41.65,-70.29,2601,49701938,892653,Hannah
582,41.65,-70.29,2601,17900368,3471029,Hannah
583,41.65,-70.29,2601,6637557,1786034,Hannah
584,41.65,-70.29,2601,14192905,1333712,Hannah
585,41.66,-71.10000000000001,2790,51278272,3096330,Hannah
586,41.66,-71.10000000000001,2790,6521841,2389235,Hannah
587,41.66,-71.10000000000001,2790,8775316,340587,Hannah
588,41.68,-71.66,2816,42911998,1752911,Hannah
589,41.28,-72.81,6405,21549685,2647157,Lauren
590,41.28,-72.81,6405,36841994,121863,Lauren
591,41.28,-72.81,6405,48801042,1265962,Lauren
592,41.27993,-72.80852,6405,24026718,3459927,Lauren
593,41.28,-72.81,6405,47790984,3468023,Lauren
594,41.28,-72.81,6405,51940688,3464911,Lauren
595,41.28,-72.81,6405,10627680,3010840,Lauren
596,41.28,-72.81,6405,13490727,359545,Lauren
597,41.47,-71.3,2840,51154489,862181,Hannah
598,41.47,-71.3,2840,27799155,3047188,Hannah
599,41.47,-71.3,2840,21840068,561959,Hannah
600,41.47,-71.3,2840,28973110,3244918,Hannah
601,41.47,-71.3,2840,51623760,3219981,Hannah
602,41.47,-71.3,2840,42657946,1340011,Hannah
603,41.47,-71.3,2840,5933577,3173131,Hannah
604,41.47,-71.3,2840,8775360,1590285,Hannah
605,41.27,-72.53,6413,20488861,1869471,Lauren
606,41.27,-72.53,6413,35211483,2917700,Lauren
607,41.35,-72.39,6426,31297988,709731,Lauren
608,41.35,-72.39,6426,43999208,1571824,Lauren
609,41.28,-72.67,6437,29652004,350558,Lauren
610,41.28,-72.67,6437,16264073,2955706,Lauren
611,41.28,-72.67,6437,7995746,3331388,Lauren
612,41.28,-72.67,6437,17198609,3341925,Lauren
613,41.28,-72.67,6437,7830400,2875154,Lauren
614,41.28,-72.67,6437,27014381,2425465,Lauren
615,41.28,-72.67,6437,41958863,67515,Lauren
616,41.28,-72.67,6437,45236312,477819,Lauren
617,41.93,-71.29,2703,31057352,1445636,Hannah
618,41.93,-71.29,2703,47309481,1811730,Hannah
619,41.63,-70.9,2719,27729367,909668,Hannah
620,41.73,-71.12,2720,2514796,1380983,Hannah
621,41.73,-71.12,2720,49156614,759791,Hannah
622,41.73,-71.12,2720,18118483,1719137,Hannah
623,41.73,-71.12,2720,40718604,2635026,Hannah
624,41.73,-71.12,2720,49853984,1978907,Hannah
625,41.73,-71.12,2720,31941280,3290814,Hannah
626,41.69,-71.51,2893,27956953,1440973,Hannah
627,41.28012,-72.59544,6443,25171447,2514824,Lauren
628,41.27,-72.59,6443,4816162,2001432,Lauren
629,41.28062,-72.63067,6443,37371239,2749449,Lauren
630,41.27,-72.59,6443,17619197,2758108,Lauren
631,41.27,-72.59,6443,23702226,118294,Lauren
632,41.54,-72.65,6457,1416169,284276,Lauren
633,41.38,-72.85000000000001,6473,45823215,600572,Lauren
634,41.38,-72.85000000000001,6473,34430987,53455,Lauren
635,41.3828039,-72.8934061,6473,45409655,969299,Lauren
636,41.38,-72.85000000000001,6473,39978278,2842748,Lauren
637,41.38,-72.85000000000001,6473,48838899,2100511,Lauren
638,41.38,-72.85000000000001,6473,52313797,2262318,Lauren
639,41.38,-72.85000000000001,6473,9187508,1267496,Lauren
640,41.38,-72.85000000000001,6473,546061,3354528,Lauren
641,41.38,-72.85000000000001,6473,42511005,1914810,Lauren
642,41.38,-72.85000000000001,6473,47382255,3162658,Lauren
643,41.38,-72.85000000000001,6473,30216513,1109220,Lauren
644,41.38,-72.85000000000001,6473,17100665,2915461,Lauren
645,41.38,-72.85000000000001,6473,6252286,1000663,Lauren
646,41.38,-72.85000000000001,6473,32166382,1696836,Lauren
647,41.38,-72.85000000000001,6473,43937484,782435,Lauren
648,41.38,-72.85000000000001,6473,13946016,2445429,Lauren
649,41.38,-72.85000000000001,6473,3586077,2804804,Lauren
650,41.38,-72.85000000000001,6473,32850154,37090,Lauren
651,41.38,-72.85000000000001,6473,51433223,1157067,Lauren
652,41.38,-72.85000000000001,6473,30498041,3216142,Lauren
653,41.64,-70.94,2740,208161,397028,Hannah
654,41.64,-70.94,2740,41801933,664942,Hannah
655,41.27,-73.02,6477,11183294,1486093,Lauren
656,41.27,-73.02,6477,48263217,1688893,Lauren
657,41.27,-73.02,6477,2488447,36940,Lauren
658,41.48,-73.22,6488,17665448,2871821,Lauren
659,41.48,-73.22,6488,10657095,417105,Lauren
660,41.48,-73.22,6488,25319015,388151,Lauren
661,41.48,-73.22,6488,96706,280474,Lauren
662,41.48,-73.22,6488,13025478,1330863,Lauren
663,41.48,-73.22,6488,15050148,1220567,Lauren
664,41.48,-73.22,6488,11620785,2983491,Lauren
665,41.6,-72.88,6489,42865460,934220,Lauren
666,41.6,-72.88,6489,3505600,3322708,Lauren
667,41.6,-72.88,6489,50234674,3006744,Lauren
668,41.6,-72.88,6489,40971522,121993,Lauren
669,41.6,-72.88,6489,6983578,2795627,Lauren
670,41.97,-71.33,2760,10509744,2164339,Hannah
671,41.83,-71.26,2769,39096680,89245,Hannah
672,41.900000000000006,-71.09,2780,28189374,789199,Hannah
673,41.900000000000006,-71.09,2780,39275697,1576543,Hannah
674,41.900000000000006,-71.09,2780,5421911,2997213,Hannah
675,41.900000000000006,-71.09,2780,47905936,2826634,Hannah
676,41.44,-72.81,6492,27679437,1123302,Lauren
677,41.44,-72.81,6492,52371889,211466,Lauren
678,41.44,-72.81,6492,22298435,2363435,Lauren
679,41.44,-72.81,6492,26563952,836072,Lauren
680,41.44,-72.81,6492,4030183,771330,Lauren
681,41.44,-72.81,6492,49279099,1092926,Lauren
682,41.44,-72.81,6492,41143065,168099,Lauren
683,41.38055,-72.91369,6514,19959979,255609,Lauren
684,41.38,-72.94,6514,14206007,975845,Lauren
685,41.38,-72.94,6514,16542739,975180,Lauren
686,41.35,-72.91,6517,35458956,2514015,Lauren
687,41.25,-73.2,6611,19740730,2793340,Lauren
688,41.25,-73.2,6611,47979594,1497692,Lauren
689,41.25,-73.2,6611,13723729,656006,Lauren
690,41.51,-71.27,2842,48546963,2557385,Hannah
691,41.51,-71.27,2842,45739515,1099587,Hannah
692,41.51,-71.27,2842,35578176,3344,Hannah
693,41.51,-71.27,2842,31725237,2577206,Hannah
694,41.5183,-71.28354,2842,6643751,2995218,Hannah
695,41.51,-71.27,2842,9072353,1975273,Hannah
696,41.55,-71.46000000000001,2852,8561039,2968574,Hannah
697,41.55,-71.46000000000001,2852,7118973,2592534,Hannah
698,41.55,-71.46000000000001,2852,27207094,2715265,Hannah
699,41.88,-71.35000000000001,2861,34629244,2610323,Hannah
700,41.58,-73.4,6776,24956513,44921,Lauren
701,41.61,-73.12,6795,9775902,1333422,Lauren
702,41.61,-73.12,6795,29086579,1932037,Lauren
703,41.61,-73.12,6795,17633683,1672913,Lauren
704,41.37,-73.41,6801,21497329,473794,Lauren
705,41.37,-73.41,6801,2292374,2185069,Lauren
706,41.900000000000006,-71.53,2917,26782798,735584,Hannah
707,41.83,-71.52,2919,36821275,2378613,Hannah
708,41.83,-71.52,2919,32610506,2365555,Hannah
709,41.83,-71.52,2919,33914838,1434913,Hannah
710,41.13,-73.28,6824,9126041,2097559,Lauren
711,41.13,-73.28,6824,3935854,2936092,Lauren
712,41.13,-73.28,6824,28078223,1284290,Lauren
713,41.09,-73.42,6854,34969077,3250920,Lauren
714,41.09,-73.42,6854,12439630,2361404,Lauren
715,41.09,-73.42,6854,14508326,1981937,Lauren
716,41.03,-73.56,6870,880420,1528327,Lauren
717,41.04583,-73.56943,6870,37814491,2165688,Lauren
718,41.27,-73.49,6877,9622635,1349544,Lauren
719,41.27,-73.49,6877,25433524,732093,Lauren
720,41.27,-73.49,6877,13378426,332369,Lauren
721,41.6,-71.25,2871,14973833,6190,Hannah
722,41.6,-71.25,2871,14159893,1744811,Hannah
723,41.7,-71.46000000000001,2886,30536367,236095,Hannah
724,41.7,-71.46000000000001,2886,34209552,1543512,Hannah
725,41.7,-71.46000000000001,2886,32447585,3094122,Hannah
726,41.7,-71.46000000000001,2886,42500948,945278,Hannah
727,41.7,-71.46000000000001,2886,38639881,1766926,Hannah
728,41.7,-71.46000000000001,2886,16059715,884258,Hannah
729,41.7,-71.46000000000001,2886,51760361,3013654,Hannah
730,41.71339,-71.46804,2886,46025887,2867265,Hannah
731,41.71371,-71.48583,2886,16630261,2082268,Hannah
732,41.7,-71.46000000000001,2886,24444881,1703821,Hannah
733,41.7,-71.46000000000001,2886,3076349,778811,Hannah
734,41.7,-71.46000000000001,2886,14164755,56890,Hannah
735,41.7,-71.46000000000001,2886,52408987,442902,Hannah
736,41.7,-71.46000000000001,2886,31150419,1097817,Hannah
737,42.76,-71.43,3051,12003164,2054394,Hannah
738,43.01,-71.44,3104,19027500,3346783,Hannah
739,43.01,-71.44,3104,35619118,1457203,Hannah
740,43.01,-71.44,3104,47137629,3399819,Hannah
741,43.01,-71.44,3104,18086364,1770068,Hannah
742,43.01,-71.44,3104,6044853,1330260,Hannah
743,43.01,-71.44,3104,39088057,939100,Hannah
744,43.01,-71.44,3104,43036405,1113964,Hannah
745,43.01,-71.44,3104,29408419,1920050,Hannah
746,43.01,-71.44,3104,4182735,1127918,Hannah
747,41.82,-71.41,2903,32440014,249888,Hannah
748,41.82,-71.41,2903,40622345,3374193,Hannah
749,41.82,-71.41,2903,3016204,1102806,Hannah
750,41.82,-71.41,2903,15511942,1512105,Hannah
751,41.82,-71.41,2903,2202702,2042269,Hannah
752,41.82,-71.41,2903,33884685,1901472,Hannah
753,43.43,-71.82000000000001,3216,17129248,3295854,Hannah
754,43.23,-71.56,3301,31218879,2172186,Hannah
755,43.20647,-71.53658,3301,4694489,483205,Hannah
756,43.20716,-71.53609,3301,47006269,2191020,Hannah
757,43.23,-71.56,3301,19584449,185209,Hannah
758,43.23,-71.56,3301,16830261,58735,Hannah
759,43.23,-71.56,3301,41023006,2462792,Hannah
760,43.23,-71.56,3301,15071653,871169,Hannah
761,43.23,-71.56,3301,34899738,3326884,Hannah
762,43.23,-71.56,3301,35775571,2948909,Hannah
763,43.23,-71.56,3301,9464782,3268071,Hannah
764,43.23,-71.56,3301,20152012,2044518,Hannah
765,43.20996,-71.49621,3301,2082399,286262,Hannah
766,43.23,-71.56,3301,26768182,1612404,Hannah
767,43.23,-71.56,3301,47473034,1970799,Hannah
768,43.23,-71.56,3301,5391678,3427404,Hannah
769,40.81,-74.18,7003,27666205,1572170,Emily
770,40.85,-74.28,7006,22230134,510515,Emily
771,40.85,-74.28,7006,28776658,1181622,Emily
772,40.85,-74.28,7006,16043957,1410014,Abigail
773,40.85,-74.28,7006,13972340,3080053,Abigail
774,40.88,-74.14,7011,43462558,2134730,Emily
775,40.85,-73.97,7024,8852018,758427,Abigail
776,40.85,-73.97,7024,43677006,1494571,Emily
777,40.85,-73.97,7024,33773385,3273715,Emily
778,40.85,-73.97,7024,21300637,1666143,Emily
779,40.75,-74.03,7030,41937325,64393,Abigail
780,40.75,-74.03,7030,9976379,121882,Abigail
781,40.75,-74.03,7030,12078345,138440,Emily
782,41.78,-71.4,2905,-383617,3118205,Hannah
783,41.77,-71.44,2910,14832469,1290036,Hannah
784,41.77,-71.44,2910,28090101,2560821,Hannah
785,41.77,-71.35000000000001,2915,49496787,154383,Hannah
786,41.77,-71.35000000000001,2915,32259565,402203,Hannah
787,41.77,-71.35000000000001,2915,2706122,2698379,Hannah
788,41.77,-71.35000000000001,2915,25642703,215664,Hannah
789,43.63,-72.25,3766,7362546,1350890,Hannah
790,43.63,-72.25,3766,9757231,2155365,Hannah
791,40.78,-74.32000000000001,7039,3370991,1775302,Abigail
792,40.78,-74.32000000000001,7039,10432038,3334476,Emily
793,40.7739,-74.32507,7039,23726514,3214127,Emily
794,40.78,-74.32000000000001,7039,10230424,2775265,Emily
795,40.78,-74.32000000000001,7039,1780435,2175969,Emily
796,40.78,-74.32000000000001,7039,10793815,2967172,Emily
797,40.78,-74.32000000000001,7039,27831504,3193056,Emily
798,40.79815,-74.33833,7039,319122,3517199,Emily
799,40.78,-74.32000000000001,7039,1780887,3044574,Emily
800,40.78,-74.32000000000001,7039,46452319,726450,Emily
801,40.78,-74.32000000000001,7039,15108551,2241587,Emily
802,40.72,-74.3,7041,4275698,192679,Abigail
803,40.72,-74.3,7041,7895066,2584265,Abigail
804,40.72,-74.3,7041,41126178,2175690,Sarah
805,40.82,-74.21000000000001,7042,3434891,766328,Emily
806,40.82,-74.21000000000001,7042,31858320,313606,Emily
807,40.82,-74.21000000000001,7042,17838540,608776,Emily
808,40.62,-74.31,7066,9985650,2334433,Sarah
809,40.62,-74.31,7066,25170619,2401755,Sarah
810,40.62,-74.31,7066,46137786,212526,Sarah
811,40.82,-74.3,7068,28181382,291044,Emily
812,40.82,-74.3,7068,44782623,2956101,Emily
813,40.81742,-74.30469,7068,19687708,3518953,Emily
814,40.82,-74.3,7068,51060128,1985088,Emily
815,40.82,-74.3,7068,21855942,1405022,Emily
816,43.19,-70.87,3820,23529631,1192080,Hannah
817,43.19,-70.87,3820,29445113,3196606,Hannah
818,43.19,-70.87,3820,50427080,2108186,Hannah
819,43.19,-70.87,3820,50855146,922262,Hannah
820,43.19,-70.87,3820,10502658,3133630,Hannah
821,43.19,-70.87,3820,51645096,2625736,Hannah
822,43.19,-70.87,3820,3568041,122483,Hannah
823,43.19,-70.87,3820,42865790,1203070,Hannah
824,43.19,-70.87,3820,12072426,226006,Hannah
825,43.19,-70.87,3820,29509706,2795296,Hannah
826,40.81,-74.10000000000001,7070,39840698,1876495,Emily
827,40.81,-74.10000000000001,7070,6885483,172416,Emily
828,42.86,-71.61,3031,26822346,1645081,Hannah
829,42.86,-71.61,3031,15205975,1225704,Hannah
830,42.86,-71.61,3031,48677574,633669,Hannah
831,42.74,-71.49,3062,1936847,3488922,Hannah
832,40.74,-74.26,7079,37409841,1224994,Sarah
833,40.68,-74.36,7092,33519286,90265,Sarah
834,40.68,-74.36,7092,1311901,1917246,Sarah
835,42.78,-71.47,3064,28465500,1363963,Hannah
836,42.99,-71.47,3101,3873104,3208461,Hannah
837,42.99,-71.47,3101,14740761,1143600,Hannah
838,42.99,-71.47,3101,32430659,3375962,Hannah
839,42.99438,-71.46244,3101,21208203,1993212,Hannah
840,42.99,-71.47,3101,15732266,22586,Hannah
841,42.99054,-71.46343,3101,48852016,2793099,Hannah
842,40.78,-74.06,7094,4103884,1250860,Emily
843,40.67,-74.27,7204,13021538,3052770,Sarah
844,40.73,-74.04,7310,7536348,1835902,Abigail
845,40.99,-74.34,7405,37180010,3171075,Abigail
846,41.00468,-74.40661,7405,20861744,1808963,Emily
847,40.99,-74.34,7405,4966158,1165139,Emily
848,42.97,-70.94,3833,19294227,2399441,Hannah
849,42.97,-70.94,3833,48052769,1633881,Hannah
850,42.97,-70.94,3833,24306900,791340,Hannah
851,43.14,-70.65,3909,13929549,2249075,Hannah
852,43.14,-70.65,3909,26556235,422811,Hannah
853,40.93,-74.11,7410,10338963,2450224,Emily
854,41.03,-74.24,7436,24146186,973359,Emily
855,40.94,-74.24,7470,26014755,2951668,Abigail
856,40.94,-74.24,7470,49035508,404328,Abigail
857,40.94,-74.24,7470,27007678,1860963,Emily
858,40.94,-74.24,7470,27501602,811306,Emily
859,40.94,-74.24,7470,13709575,3369473,Emily
860,40.94,-74.24,7470,36383930,95099,Abigail
861,41.1,-74.39,7480,28273542,3146304,Emily
862,41.1,-74.16,7495,19510998,1506965,Emily
863,40.8994,-74.03572,7601,23978792,1835487,Emily
864,43.79,-70.4,4062,29793970,523994,Hannah
865,43.79,-70.4,4062,9132964,180354,Hannah
866,43.79,-70.4,4062,1142419,3266333,Hannah
867,43.93,-69.94,4086,10128751,2277659,Hannah
868,43.92368,-69.96432,4086,29996229,2241469,Hannah
869,41.05,-74.04,7645,9804752,617477,Emily
870,41.05924,-74.06635,7645,35097006,3190892,Emily
871,41.05,-74.04,7645,26347305,902783,Emily
872,41.05,-74.04,7645,31480357,2926678,Abigail
873,40.84,-73.99,7650,17433594,2737286,Abigail
874,40.84,-73.99,7650,37894539,2740022,Emily
875,40.94,-74.07000000000001,7652,18698470,3033800,Abigail
876,40.94,-74.07000000000001,7652,47096625,1970071,Abigail
877,40.94,-74.07000000000001,7652,1899096,3007464,Abigail
878,40.94,-74.07000000000001,7652,26294502,539448,Abigail
879,40.94,-74.07000000000001,7652,5941608,2670463,Abigail
880,40.94,-74.07000000000001,7652,46093932,2319942,Abigail
881,40.94,-74.07000000000001,7652,35915069,569043,Abigail
882,40.94,-74.07000000000001,7652,37612864,1022111,Abigail
883,40.94,-74.07000000000001,7652,4299335,3516707,Emily
884,40.94,-74.07000000000001,7652,20402990,2989193,Emily
885,40.94,-74.07000000000001,7652,37217145,753586,Emily
886,40.94,-74.07000000000001,7652,42288805,1254039,Emily
887,40.94,-74.07000000000001,7652,21916561,1027571,Emily
888,40.94,-74.07000000000001,7652,12405210,137508,Emily
889,40.94,-74.07000000000001,7652,4236558,1547892,Emily
890,40.94,-74.07000000000001,7652,37899012,2948214,Emily
891,40.94,-74.07000000000001,7652,31194473,229647,Emily
892,40.94,-74.07000000000001,7652,36709288,1650244,Emily
893,40.94,-74.07000000000001,7652,44720575,1804357,Emily
894,40.91625,-74.05139,7652,25578700,1130506,Emily
895,40.94,-74.07000000000001,7652,10198634,2229121,Emily
896,40.94,-74.07000000000001,7652,16647435,154939,Emily
897,40.92942,-74.07536,7652,34131506,1232585,Emily
898,40.9192,-74.0525,7652,33764804,3418418,Emily
899,40.94,-74.07000000000001,7652,34306360,218271,Emily
900,40.94,-74.07000000000001,7652,31623210,1941394,Emily
901,40.83,-74.01,7657,17212916,3310056,Emily
902,40.91,-74.08,7662,12632462,2930839,Emily
903,40.91,-74.08,7662,17683236,2694502,Abigail
904,43.66,-70.25,4101,51811035,2919135,Hannah
905,43.66,-70.25,4101,10154465,2736046,Hannah
906,43.66,-70.25,4101,2589014,472994,Hannah
907,43.65809,-70.2542,4101,24048153,3007521,Hannah
908,43.66,-70.25,4101,8528928,3329126,Hannah
909,43.66,-70.25,4101,23887941,3436111,Hannah
910,43.66,-70.25,4101,24264504,1015565,Hannah
911,43.66,-70.25,4101,49753611,3056277,Hannah
912,43.66,-70.25,4101,31967160,134587,Hannah
913,43.66,-70.25,4101,50177244,559298,Hannah
914,43.66,-70.25,4101,31830158,3184231,Hannah
915,43.66,-70.25,4101,7714039,2676854,Hannah
916,40.88,-74.01,7666,33045711,1224258,Emily
917,40.98,-74.06,7676,14253319,3193099,Emily
918,40.98,-74.06,7676,24492776,2042191,Emily
919,40.32,-74.05,7702,43577993,3489282,Sarah
920,40.32,-74.05,7702,6789073,1814423,Sarah
921,40.32,-74.05,7702,35221749,1861916,Sarah
922,40.32,-74.05,7702,47912420,828648,Abigail
923,40.32,-74.05,7702,13696966,598646,Abigail
924,40.31803,-74.06243,7702,27923995,2966111,Abigail
925,43.72,-70.24,4105,17185583,2686806,Hannah
926,43.72,-70.24,4105,36016983,3089339,Hannah
927,43.72,-70.24,4105,52387937,2911639,Hannah
928,43.72,-70.24,4105,10006044,883461,Hannah
929,43.72,-70.24,4105,9004596,641177,Hannah
930,40.400000000000006,-74.03,7716,35249314,2413047,Sarah
931,40.42,-74.17,7730,24606824,1715860,Abigail
932,40.42,-74.17,7730,20106859,381966,Sarah
933,44.29,-69.81,4347,36658355,22465,Hannah
934,44.83,-68.78,4401,40774923,2043062,Hannah
935,44.83,-68.78,4401,374057,2309634,Hannah
936,44.83,-68.78,4401,4304743,908000,Hannah
937,44.83,-68.78,4401,18256717,1684501,Hannah
938,44.83,-68.78,4401,42091147,305480,Hannah
939,44.83,-68.78,4401,33069038,1880305,Hannah
940,44.83,-68.78,4401,6410426,3347750,Hannah
941,44.83,-68.78,4401,12737969,3461073,Hannah
942,40.400000000000006,-73.99,7732,36841618,2764109,Sarah
943,40.37,-74.17,7733,52021558,2082944,Abigail
944,40.37,-74.17,7733,35436389,1220484,Sarah
